coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Jul 16 19:46:18 +0000 2017,,,https://twitter.com/i/web/status/886673365984870400,0,886673365984870400,Kimsgoing2bok,886672574628773888,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rhonda-Lesbian-Genderfluid- business woman &amp; artist-works at an art auction house-married to Kimiko -Oracle… https://t.co/WieZ6YEzLw,https://twitter.com/Kimsgoing2bok/status/886673365984870400,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 19:50:29 +0000 2017,,,https://twitter.com/i/web/status/886674419380174848,0,886674419380174848,Kimsgoing2bok,886673365984870400,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Council Elders are made up of women &amp; Enby's. They're either a mermaid, fairy, nymph, mynaris or water dweller… https://t.co/jszngjhbb4",https://twitter.com/Kimsgoing2bok/status/886674419380174848,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 19:51:04 +0000 2017,,,https://twitter.com/i/web/status/886674563198627840,0,886674563198627840,Kimsgoing2bok,886674419380174848,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Council Elders are made up of women &amp; Enby's. They're either a mermaid, fairy, nymph, mynaris or water dweller… https://t.co/LQlprtVaiK",https://twitter.com/Kimsgoing2bok/status/886674563198627840,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 19:51:43 +0000 2017,,,https://twitter.com/i/web/status/886674728798138368,0,886674728798138368,Kimsgoing2bok,886674563198627840,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Council Elders are made up of women &amp; Enby's. They're either a mermaid, fairy, nymph, mynaris or water dweller… https://t.co/GE2G3XnU7d",https://twitter.com/Kimsgoing2bok/status/886674728798138368,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 19:52:15 +0000 2017,,,https://twitter.com/i/web/status/886674864093904898,0,886674864093904898,Kimsgoing2bok,886674728798138368,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Council Elders are made up of women &amp; Enby's. They're either a mermaid, fairy, nymph, mynaris or water dweller… https://t.co/elkbQdUYK7",https://twitter.com/Kimsgoing2bok/status/886674864093904898,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 19:53:07 +0000 2017,,,https://twitter.com/i/web/status/886675079697801216,0,886675079697801216,Kimsgoing2bok,886674864093904898,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Council Elders are made up of women &amp; Enby's. They're either a mermaid, fairy, nymph, mynaris or water dweller… https://t.co/2DkOmdnO8f",https://twitter.com/Kimsgoing2bok/status/886675079697801216,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 19:53:16 +0000 2017,OwnVoices,,https://lotsoflivres.com/2017/07/16/a-very-new-day-by-steven-salmon-book-review-diversereads-ownvoices/,0,886675120399540224,,,,en,,False,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",⭐️⭐️⭐️⭐️ A Very New Day by Steven Salmon - A boy with cerebral palsy #OwnVoices read! A MUST! @BlackrosePress https://t.co/ULNLt22PrO,https://twitter.com/LotsOfLivres/status/886675120399540224,Sun Jul 09 11:56:24 +0000 2017,LotsOfLivres,False,"20. Book Blogger. In love with musicals. Ravenclaw. 
           🐶🐾🌱🌍🌻✨🎭🌈📚📝💙",331,191,472,1,"Brighton/Norwich, UK",Marie Andrews,196,,https://lotsoflivres.com/,False
,Sun Jul 16 20:00:43 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886676992766103556/photo/1,,0,886676992766103556,Kimsgoing2bok,886676539055554560,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jeannie-Waitress-Pansexual-Oracle-2nd Wife to the Princess of All #KimsBiBookSeries #ownvoices https://t.co/vk000NX7yy,https://twitter.com/Kimsgoing2bok/status/886676992766103556,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:01:49 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886677271506845705/photo/1,,0,886677271506845705,Kimsgoing2bok,886676992766103556,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jemma-The youngest Oracle #KimsBiBookSeries #ownvoices https://t.co/WYdgkyBTOo,https://twitter.com/Kimsgoing2bok/status/886677271506845705,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:03:26 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886677676060098565/photo/1,,0,886677676060098565,Kimsgoing2bok,886677271506845705,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Maggie/Theta-Married to Jeannie-Bisexual-Genderfluid-Princess of All-Mermaid #KimsBiBookSeries #ownvoices https://t.co/kFlJSDlMt6,https://twitter.com/Kimsgoing2bok/status/886677676060098565,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:05:00 +0000 2017,LisaAlther lesfic ownvoices,,http://ow.ly/csLA30dwC7v,0,886678072254005248,,,,en,,False,6,886386166567710720,taramdscott,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RT @taramdscott: .@AnnMcMan talks f/f books by @malindalo, @nicolaz &amp; #LisaAlther: https://t.co/GbyxIWct3h #lesfic #ownvoices @BywaterBooks…",https://twitter.com/nicolaz/status/886678072254005248,Tue Mar 18 21:32:08 +0000 2008,nicolaz,False,English-American in Seattle. Novelist (Hild) and essayist. Queer. Crippled ♿️ Data curious. Newly-minted PhD.,8,5674,775,428,Seattle,Nicola Griffith,25261,Pacific Time (US & Canada),http://nicolagriffith.com,True
,Sun Jul 16 20:06:05 +0000 2017,LisaAlther lesfic ownvoices,,http://ow.ly/csLA30dwC7v,0,886678342505816064,,,,en,,False,6,886386166567710720,taramdscott,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @taramdscott: .@AnnMcMan talks f/f books by @malindalo, @nicolaz &amp; #LisaAlther: https://t.co/GbyxIWct3h #lesfic #ownvoices @BywaterBooks…",https://twitter.com/crystalqueerly/status/886678342505816064,Fri Jun 16 09:47:38 +0000 2017,crystalqueerly,False,"We are a group of queer writers banding together to bring you queer fiction, personal essays, reviews, and other great content!",400,99,80,0,,Crystal Queer,626,,https://www.patreon.com/crystalqueer,False
,Sun Jul 16 20:06:42 +0000 2017,KimsBiBookSeries,,https://twitter.com/i/web/status/886678497162280960,0,886678497162280960,Kimsgoing2bok,886677676060098565,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Queen Arias, Queen of all water Dwellers, Mermaid, Pansexual, Leader of the Army of Aquias #KimsBiBookSeries… https://t.co/tf3AeC9Jk1",https://twitter.com/Kimsgoing2bok/status/886678497162280960,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:08:35 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886678971768684544/photo/1,,0,886678971768684544,Kimsgoing2bok,886678700284035072,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Paisley-Gay-Knight #KimsBiBookSeries #ownvoices https://t.co/Civ8ffJQbP,https://twitter.com/Kimsgoing2bok/status/886678971768684544,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:09:30 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886679204707803137/photo/1,,0,886679204707803137,Kimsgoing2bok,886678971768684544,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kyung-Knight-Questioning #KimsBiBookSeries #ownvoices https://t.co/0ITdPwGoCT,https://twitter.com/Kimsgoing2bok/status/886679204707803137,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:10:24 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886679430730465280/photo/1,,0,886679430730465280,Kimsgoing2bok,886679204707803137,268936576,da,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Old Man Kirkland #KimsBiBookSeries #ownvoices https://t.co/gtG6IY55Zs,https://twitter.com/Kimsgoing2bok/status/886679430730465280,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:11:21 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886679667461152768/photo/1,,0,886679667461152768,Kimsgoing2bok,886679430730465280,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Paul-Knight #KimsBiBookSeries #ownvoices https://t.co/JF8CRxWZSx,https://twitter.com/Kimsgoing2bok/status/886679667461152768,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:13:21 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886680172161769472/photo/1,,0,886680172161769472,Kimsgoing2bok,886679667461152768,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Susanne/Hy'Lea- Knight- Lesbian #KimsBiBookSeries #ownvoices https://t.co/J6XM2pobFa,https://twitter.com/Kimsgoing2bok/status/886680172161769472,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:15:10 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886680630800506880/photo/1,,0,886680630800506880,Kimsgoing2bok,886680172161769472,268936576,pt,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Valei-Mermaid-Pansexual #KimsBiBookSeries #ownvoices https://t.co/sPuXusW9Yi,https://twitter.com/Kimsgoing2bok/status/886680630800506880,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:16:26 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886680946354774016/photo/1,,0,886680946354774016,Kimsgoing2bok,886680630800506880,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thistle-Non Binary, Bisexual, Demisexual Fairy with a touch aversion #KimsBiBookSeries #ownvoices https://t.co/mDMYaLFQym",https://twitter.com/Kimsgoing2bok/status/886680946354774016,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:17:18 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886681165574184960/photo/1,,0,886681165574184960,Kimsgoing2bok,886680946354774016,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tim-Bisexual- Owner of the Diner #KimsBiBookSeries #ownvoices https://t.co/m3S5egpNSs,https://twitter.com/Kimsgoing2bok/status/886681165574184960,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
,Sun Jul 16 20:18:09 +0000 2017,KimsBiBookSeries ownvoices,https://twitter.com/Kimsgoing2bok/status/886681379454435328/photo/1,,0,886681379454435328,Kimsgoing2bok,886681165574184960,268936576,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Charsia-Lesbian-Knight #KimsBiBookSeries #ownvoices https://t.co/IfGUEeiZYi,https://twitter.com/Kimsgoing2bok/status/886681379454435328,Sat Mar 19 19:39:01 +0000 2011,Kimsgoing2bok,False,🎭📚♌️🍷💖💜💙I'm Bisexual Demisexual/Genderfluid. I battle Bipolar Disorder/Anxiety/PTSD &Depression. Safe Space🏳️‍🌈 #KimsBivisibilityParty #KimsBiBookSeries,61850,1434,1301,225,On the road to my dreams,Kimberly L Session,66308,Pacific Time (US & Canada),http://www.Backstage.com/kimberlysession/,False
